DESCRIPTION,Keyword,Qty,Price,Supplier,BARCODE,Batch code,Brand,Category,Safety
Laptop Charger HP 19.5V 2.31A Blue Pin,,158.22,Liz,1833972-509,PObatch-373,HP,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,307.54,Liz,237SPO-204,PObatch-13,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin,,163.37,Liz,9010398-223,PObatch-427,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin,,141.86,Liz,9010398-198,PObatch-373,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin original,TC1016,331.37,Liz,37100643-696,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Asus 45W Type C Square,,406.97,Liz,66744824-47,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Asus 45W Type C Square,,406.97,Liz,66744824-49,PObatch-471,ASUS,Laptop Charger,2
Mouse Pad Short,Locals,30.00,Syy,MousePad-209,PObatch-485,No Brand,Accessories,2
Laptop Charger Acer 19V 2.37A Micro Pin,,141.86,Liz,0922228-189,PObatch-373,Acer,Laptop Charger,2
Laptop Keyboard Lenovo 110-14ISK,,188.22,Imports,81938744-5,LPO047,Lenovo,Laptop Keyboard,2
Laptop Keyboard Acer SF314-54,LOCALS,550.00,Mars,40380455-68,PObatch-1091,Acer,Laptop Keyboard,2
,LOCALS,,,01207079-2,,Acer,Laptop Keyboard,2
Laptop Keyboard Acer A314-41,,600.00,Mars,73277897-51,BUFFER1,Acer,Laptop Keyboard,2
,LOCALS,,,24883060-1,,LENOVO,Laptop Keyboard,2
Laptop Battery MSI BTY-M6J,TC1021,1035.10,All Star,44086612-10,PObatch-1380,MSI,Laptop Battery,2
Laptop Battery Dell 33YDH,TC1021,875.17,All Star,44501948-44,PObatch-1380,Dell,Laptop Battery,2
Laptop Battery Acer AP18E8M,TC1057,1066.66,All Star,34518305-11,PObatch-1380,Acer,Laptop Battery,2
Laptop Battery Acer AP18E8M,TC1057,969.95,All Star,34518305-10,PObatch-1380,Acer,Laptop Battery,2
,SEBEZ003,,,23329615-194,,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 1.75A Small Pin,LPO-C21,104.87,Liz,97766818-263,LPO52,ASUS,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,158.22,Liz,5910346-478,PObatch-373,HP,Laptop Charger,2
,,,,90913876-45,,ASUS,Laptop Charger,2
Cellphone LCD Huawei Y6 2018,LPO-C29,336.77,Imports,79321071-5,LPO006,huawei,Cellphone Lcd,2
Cellphone LCD Oppo A5 2020,LPO-C29,304.45,Imports,55142386-19,LPO048,oppo,Cellphone Lcd,2
Cellphone Battery Vivo Y73 (B-C1),LPO-C249,175.49,Imports,54565201-49,HQBUFF001,VIVO,Cellphone Battery,2
Cellphone Battery iPhone 11,LPO-C249,272.34,Imports,30213396-5,LPO007,Apple,Cellphone Battery,2
Cellphone Battery Xiaomi Redmi Note 5 (BN45),TC1057,201.07,Imports,60532433-44,HQBUFF002,xiaomi,Cellphone Battery,2
Laptop Battery Lenovo L16L2PB2,TC1021,1.00,All Star,04484840-26,PObatch-1380,Lenovo,Laptop Battery,2
Laptop Battery Lenovo L16L2PB2,TC1021,1.00,All Star,04484840-27,PObatch-1380,Lenovo,Laptop Battery,2
Laptop Battery Dell M5Y1K,LPO-C255,741.92,All Star,52119472-90,PObatch-1380,Dell,Laptop Battery,2
Laptop Battery Dell M5Y1K,LPO-C255,741.92,All Star,52119472-91,PObatch-1380,Dell,Laptop Battery,2
Laptop Battery HP MO06,,385.14,Kina,38586466-24,HQBUFF4,HP,Laptop Battery,2
Laptop Battery Dell XCMRD,TC1021,664.75,All Star,34720764-3,HQBUFF4,Dell,Laptop Battery,2
Laptop Battery Lenovo G460,,485.21,Kelly,37795152-8,HQBUFF4,Lenovo,Laptop Battery,2
,LPO-C223,,,32906123-1,,ACER,Laptop Battery,2
Laptop Charger Acer 19V 2.37A Micro Pin,,141.86,Liz,0922228-372,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,TC1075,175.53,Liz,AC342M-1225,PObatch-1231,Acer,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-179,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-543,GH001,Acer,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-177,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-178,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger LPO Lenovo 20V 3.25A Bullet Pin original,TC1060,336.21,Liz,93115579-108,HQBUFF15,Lenovo,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-167,PObatch-1039,ASUS,Laptop Charger,2
,LPO-C50,,,50186802-14,,ACER,Laptop Battery,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-172,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger Lenovo 3.25A Bullet Pin,SEBEZ004,184.76,Liz,05443569-336,PObatch-1339,Lenovo,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin Original,TC1075,360.15,Liz,AS342SO-416,PObatch-1206,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,322.97,Liz,9745549-32,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Dell 19.5V 4.62A Circle Pin,TC1016,190.33,Liz,35603241-100,HQBUFF11,Dell,Laptop Charger,2
,Old Stock,,,51875675-23,,SONY,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,158.22,Liz,1833972-337,PObatch-373,HP,Laptop Charger,2
,LPO-C235,,,29220962-96,,Dell,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-171,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-173,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-188,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-186,PObatch-1039,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-95,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-751,GH001,Acer,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-175,PObatch-1039,ASUS,Laptop Charger,2
Laptop Battery Lenovo L13L4A61,,787.31,Kina,67177560-3,HQBUFF3,Lenovo,Laptop Battery,2
Laptop Battery Acer AS09C71,OLD STOCK,385.14,Kina,10755703-21,LPO004,Acer,Laptop Battery,2
Laptop Battery HP VK04,PH815,444.12,Kina,23034378-45,LPO005,HP,Laptop Battery,2
Laptop Charger LPO Lenovo 20V 2.25A USB Pin original,LPO-C235,301.37,Liz,82430455-40,HQBUFF13,Lenovo,Laptop Charger,2
,LPO-C50,,,50186802-19,,ACER,Laptop Battery,2
Laptop Battery Acer AP13B3K,LPO-C223,791.52,Kelly,22954312-20,HQBUFF1,Acer,Laptop Battery,2
Laptop Charger Asus 11.8A Common Pin,,645.00,Liz,52874430-6,HQBUFF13,ASUS,Laptop Charger,2
Laptop Charger Asus 11.8A Common Pin,,645.00,Liz,52874430-7,HQBUFF13,ASUS,Laptop Charger,2
Laptop Charger Asus 11.8A Common Pin,,645.00,Liz,52874430-4,HQBUFF13,ASUS,Laptop Charger,2
Laptop Charger Dell 65W Type C,,504.20,Liz,79416989-26,LPO006,Dell,Laptop Charger,2
Laptop Charger Microsoft Surface Pro 15V 4A,PH.814,552.94,Liz,03088198-44,HQBUFF11,Microsoft,Laptop Charger,2
Laptop Charger Acer 1.58A Common Pin,OLD STOCK,138.01,Liz,50083134-13,LPO52,Acer,Laptop Charger,2
Laptop Charger Dell 19V 1.58A Yellow Pin,OLD STOCK,154.89,Liz,17114446-5,LPO52,Dell,Laptop Charger,2
Laptop Charger Toshiba 19V 3.42A Common Pin,Locals,250.00,Andrew,75293902-5,LPO006,Toshiba,Laptop Charger,2
Laptop Charger Lenovo 45W Type C Square Type,LPO-C223,350.80,Liz,62682504-11,HQBUFF3,Lenovo,Laptop Charger,2
Laptop Charger Dell 19V 1.58A Yellow Pin,OLD STOCK,154.89,Liz,17114446-3,LPO52,Dell,Laptop Charger,2
,LPO-C21,,,97766818-286,,ASUS,Laptop Charger,2
Laptop Charger Toshiba 4.74A Common Pin,,183.35,Liz,80699512-24,HQBUFF3,Toshiba,Laptop Charger,2
Laptop Charger Samsung 14V 3A Circle Pin,SEBEZ003,121.66,Liz,52451371-46,LPO52,Samsung,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Zenbook Pin,OLD STOCK,162.74,Liz,14660933-30,LPO52,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Zenbook Pin,SEBEZ004,142.89,Liz,70193874-37,HQBUFF11,ASUS,Laptop Charger,2
Laptop Charger Asus 1.58A Micro Pin,Old Stock,143.22,Liz,67081511-6,HQBUFF3,ASUS,Laptop Charger,2
Laptop Charger Microsoft Surface Pro 12V 3.6A,OLD STOCK,617.02,Liz,82841274-35,LPO52,Microsoft,Laptop Charger,2
Laptop Charger Sony 16V 4A Circle Pin,Old Stock,154.25,Liz,85744261-7,HQBUFF15,SONY,Laptop Charger,2
Laptop Keyboard Lenovo 330-14,TC1050,168.46,Imports,49332706-2,LPO047,Lenovo,Laptop Keyboard,2
Laptop Keyboard Acer ZG5,PH929,298.42,Imports,13930876-4,LPO047,Acer,Laptop Keyboard,2
Laptop Keyboard Acer ZG5,PH929,298.42,Imports,13930876-3,LPO047,Acer,Laptop Keyboard,2
,Old Stocks,,,07348270-3,,Apple,Cellphone Battery,2
,Old Stock,,,49758261-24,,Apple,Cellphone Battery,2
,Old Stocks,,,07348270-2,,Apple,Cellphone Battery,2
,Old Stock,,,49412656-27,,Apple,Cellphone Battery,2
,,,,91536992-16,,Apple,Cellphone Battery,2
,,,,64272442-133,,APPLE,Cellphone Battery,2
,,,,64272442-98,,APPLE,Cellphone Battery,2
,Old Stocks,,,07348270-9,,Apple,Cellphone Battery,2
,Old Stocks,,,07348270-7,,Apple,Cellphone Battery,2
Cellphone Battery iPhone 6 Plus,Old Stock,194.19,Imports,49758261-9,HQBUFF19,Apple,Cellphone Battery,2
,Old Stock,,,49758261-23,,Apple,Cellphone Battery,2
,,,,38013439-9,,INFINIX,Cellphone Battery,2
,,,,38013439-10,,INFINIX,Cellphone Battery,2
,LPO-C26,,,94106588-37,,Xiaomi,Cellphone Battery,2
,Old Stocks,,,07348270-5,,Apple,Cellphone Battery,2
,Old Stocks,,,07348270-8,,Apple,Cellphone Battery,2
,Old Stocks,,,07348270-4,,Apple,Cellphone Battery,2
,Old Stocks,,,07348270-1,,Apple,Cellphone Battery,2
,Old Stock,,,55246203-40,,HP,Laptop Charger,2
,Old Stock,,,55246203-10,,HP,Laptop Charger,2
,Old Stock,,,55246203-22,,HP,Laptop Charger,2
,Old Stock,,,55246203-46,,HP,Laptop Charger,2
,,,,81505285-105,,LENOVO,Laptop Charger,2
,,,,81505285-20,,LENOVO,Laptop Charger,2
,Old Stock,,,55246203-8,,HP,Laptop Charger,2
,,,,81505285-18,,LENOVO,Laptop Charger,2
,Old Stock,,,55246203-20,,HP,Laptop Charger,2
,Old Stock,,,55246203-39,,HP,Laptop Charger,2
,,,,81505285-102,,LENOVO,Laptop Charger,2
,,,,69113437-4,,HP,Laptop Charger,2
Laptop Charger MSI 11.8A 7.4mm x 5.0mm,,1018.97,Liz,03285635-9,HQBUFF3,MSI,Laptop Charger,2
Laptop Charger Asus 20V 9A Common Pin Original,Old Stock,1900.00,Mars,68105692-10,PObatch-290,ASUS,Laptop Charger,2
Laptop Battery Toshiba 3817,TC1021,409.84,Kina,36026440-29,HQBUFF1,Toshiba,Laptop Battery,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,158.22,Liz,5910346-674,PObatch-373,HP,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,,141.86,Liz,8217034-63,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Lenovo 20V 2.25A Bullet Pin,,158.22,Liz,9609194-35,PObatch-373,Lenovo,Laptop Charger,2
Laptop Charger LPO Acer 19V 2.37A Micro Pin,TC001,348.17,Liz,14017498-116,PObatch-427,Acer,Laptop Charger,2
Laptop Charger Lenovo 20V 3.25A Bullet Pin,,158.22,Liz,7648896-27,PObatch-373,Lenovo,Laptop Charger,2
,LPO-C235,,,82430455-45,,LENOVO,Laptop Charger,2
,,,,57270064-9,,Samsung,Cellphone Battery,2
Laptop Battery Asus C21N1634,TC1057,725.67,All Star,26662139-9,HQBUFF1,ASUS,Laptop Battery,2
Laptop Battery Acer AP18E8M,,969.95,All Star,LB18E8M-25,PObatch-646,Acer,Laptop Battery,2
Laptop Battery Lenovo L17L3P52,Locals,1500.00,Mars,L17L3P52-1,LPO006,Lenovo,Laptop Battery,2
Laptop Battery Asus C41N1716,C255,1004.75,Kelly,51365294-1,LPO005,ASUS,Laptop Battery,2
Laptop Charger Samsung 2.1A Thin Pin,LPO-C223,154.78,Liz,44168859-25,HQBUFF11,Samsung,Laptop Charger,2
Laptop Charger Lenovo 3.25A Bullet Pin,SEBEZ004,184.76,Liz,05443569-332,PObatch-1048,Lenovo,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,163.37,Liz,0922228-1187,PObatch-427,Acer,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-944,GH001,Acer,Laptop Charger,2
Laptop Charger HP 18.5V 3.5A 4.8mm x 1.7mm,,154.63,Liz,63773683-2,HQBUFF2,HP,Laptop Charger,2
Laptop Charger Toshiba 19V 2.37A Common Pin,TC1060,137.80,Liz,44324880-44,HQBUFF13,Toshiba,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,175.97,Liz,5910346-745,PObatch-427,HP,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-560,GH001,Acer,Laptop Charger,2
Laptop Charger Lenovo 20V 2.25A Bullet Pin Original,,324.14,Liz,225BO-198,PObatch-13,Lenovo,Laptop Charger,2
Laptop Charger Dell 19.5V 3.34 Circle Medium,,163.68,Liz,8529524-185,PObatch-373,Dell,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,322.97,Liz,9745549-31,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Asus 3.42A Male Pin,,163.37,Liz,13727605-4,PObatch-412,ASUS,Laptop Charger,2
Laptop Charger Asus 3.42A Common Pin Original,LPO-C48,332.73,Liz,06550979-21,LPO001,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,TC1075,163.37,Liz,AC237M-1105,PObatch-1004,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-413,PObatch-373,Acer,Laptop Charger,2
Laptop Charger LPO Acer 2.37A Blue Pin original,LPO-C235,301.37,Liz,94456309-24,HQBUFF13,Acer,Laptop Charger,2
Laptop Charger Asus 3.42A Male Pin,,163.37,Liz,13727605-5,PObatch-412,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin Original,TC1075,360.15,Liz,AS342SO-439,PObatch-1385,ASUS,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Blue Pin,Locals,189.38,Liz,77394813-605,PObatch-1340,HP,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,163.37,Liz,0922228-1543,PObatch-427,Acer,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Zenbook Pin Original,OLD STOCK,327.21,Liz,23556820-39,HQBUFF19,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin,,141.86,Liz,2191264-186,PObatch-373,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin original,TC1016,331.37,Liz,37100643-761,PObatch-917,ASUS,Laptop Charger,2
Laptop Charger Dell 19.5V 4.62A Circle Pin,TC001,203.80,Liz,38089090-70,HQBUFF11,Dell,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Male Pin,,147.31,Liz,7670493-49,PObatch-373,ASUS,Laptop Charger,2
Laptop Charger Dell 19.5V 3.34A Circle Pin,,163.68,Liz,1960697-194,PObatch-373,Dell,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,322.97,Liz,9745549-27,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Zenbook Pin Original,,327.21,Liz,31842905-1,HQBUFF13,ASUS,Laptop Charger,2
Laptop Charger Dell 19.5V 2.31A Circle Medium,TC001,180.17,Liz,96549258-17,PObatch-418,Dell,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Zenbook Pin Original,OLD STOCK,327.21,Liz,23556820-38,HQBUFF19,ASUS,Laptop Charger,2
Laptop Charger Lenovo 4.74A Common Pin,SEBEZ003,167.89,Liz,86655561-40,LPO52,Lenovo,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin,TC1075,1.00,Liz,AS237S-130,PObatch-967,ASUS,Laptop Charger,2
Laptop Charger Dell 19.5V 4.62A Circle Pin,TC001,203.80,Liz,38089090-76,HQBUFF11,Dell,Laptop Charger,2
Laptop Charger Lenovo 20V 3.25A Bullet Pin,TC1032,158.22,Liz,44494203-244,PObatch-917,Lenovo,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,322.97,Liz,9745549-48,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,TC1075,175.53,Liz,AC342M-1368,PObatch-1353,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,TC1075,175.53,Liz,AC237M-1443,PObatch-1339,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,163.37,Liz,0922228-1809,PObatch-427,Acer,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,TC1060,189.38,Liz,86301302-445,PObatch-1282,HP,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,163.37,Liz,6570410-1120,PObatch-427,Acer,Laptop Charger,2
Laptop Charger Asus 4.74A 19V Male Pin Original,,550.00,Syy,LC474MO-60,PObatch-1489,ASUS,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Blue Pin,Locals,189.38,Liz,77394813-648,PObatch-1340,HP,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,322.97,Liz,9745549-98,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,TC1075,175.53,Liz,AC237B-1028,PObatch-1245,Acer,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin,TC1075,175.53,Liz,AS237S-379,PObatch-1349,ASUS,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Blue Pin,TC1075,189.38,Liz,HP333B-279,PObatch-1229,HP,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Blue Pin,TC1075,189.38,Liz,HP333B-266,PObatch-1229,HP,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin Original,TC1075,360.15,Liz,AS342SO-393,PObatch-1206,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,TC1075,175.53,Liz,AC237B-1063,PObatch-1359,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Purple Pin Original,,370.60,Liz,6820426-23,PObatch-1454,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-296,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,TC1075,175.53,Liz,AC237B-1073,PObatch-1359,Acer,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Blue Pin,TC1075,189.38,Liz,HP333B-319,PObatch-1229,HP,Laptop Charger,2
Laptop Keyboard Lenovo 330-15,LOCALS,550.00,Mars,40819098-5,LPO006,Lenovo,Laptop Keyboard,2
Cellphone Battery Samsung A71 (EB-BA715),,188.44,Imports,CB715-38,PObatch-482,Samsung,Cellphone Battery,2
Cellphone Battery Xiaomi Note 10 (BM52),,282.53,Imports,CBM52-30,PObatch-482,xiaomi,Cellphone Battery,2
,Old Stock,,,55246203-36,,HP,Laptop Charger,2
,,,,81505285-44,,LENOVO,Laptop Charger,2
,,,,52080463-225,,LENOVO,Laptop Charger,2
,,,,81505285-21,,LENOVO,Laptop Charger,2
,,,,81505285-16,,LENOVO,Laptop Charger,2
,Old Stock,,,55246203-12,,HP,Laptop Charger,2
,,,,81505285-25,,LENOVO,Laptop Charger,2
,Old Stock,,,55246203-19,,HP,Laptop Charger,2
,,,,81505285-38,,LENOVO,Laptop Charger,2
,,,,69113437-9,,HP,Laptop Charger,2
,,,,81505285-17,,LENOVO,Laptop Charger,2
,,,,81505285-35,,LENOVO,Laptop Charger,2
,,,,81505285-19,,LENOVO,Laptop Charger,2
Laptop Charger HP Printer 32V,,186.97,Liz,70510957-29,HQBUFF13,HP,Laptop Charger,2
,TC1018,,,32748546-106,,No Brand,Led Screen,2
,TC1018,,,91516146-42,,NO BRAND,Led Screen,2
,TC1018,,,91516146-19,,NO BRAND,Led Screen,2
Led Screen 15.6 30 Pins Slim FHD,,1659.88,All Star,76725222-73,PObatch-495,No Brand,Led Screen,2
Led Screen 15.6 30 Pins Borderless FHD (Recreational),,1955.09,All Star,1572303-2,PObatch-1261,No Brand,Led Screen,3
Led Screen 15.6 30 Pins Slim FHD,,1659.88,All Star,76725222-67,PObatch-495,No Brand,Led Screen,2
Led Screen 15.6 30 Pins Slim FHD,,1659.88,All Star,76725222-75,PObatch-495,No Brand,Led Screen,2
Led Screen 11.6 30 Pins Slim Side Bracket HD,PH931,930.19,All Star,68958264-6,LPO004,No Brand,Led Screen,2
,,,,76162192-7,,NO BRAND,Led Screen,2
Led Screen 15.6 40 Pins Borderless FHD 165hz,Imports,3500.00,Jst,12199740-7,PObatch-345,Led Screen,Led Screen,2
,TC1057,,,25817752-49,,NO BRAND,Led Screen,2
,Old Stock,,,41239558-6,,NO Brand,Led Screen,2
,SEBEZ003,,,05487641-27,,NO BRAND,Led Screen,2
Led Screen 14 30 Pins Borderless HD,,1324.03,All Star,7858154-158,PObatch-648,No Brand,Led Screen,2
Led Screen 14 30 Pins Slim HD,LPO-C223,825.10,All Star,27214775-226,PObatch-648,No Brand,Led Screen,2
Led Screen 14 30 Pins Slim HD,LPO-C223,972.53,All Star,27214775-239,PObatch-1379,No Brand,Led Screen,2
Led Screen 14 30 Pins Slim HD,LPO-C223,972.53,All Star,27214775-240,PObatch-1379,No Brand,Led Screen,2
Led Screen 14 30 Pins Slim HD,LPO-C223,972.53,All Star,27214775-241,PObatch-1379,No Brand,Led Screen,2
Led Screen 14 30 Pins Slim HD,LPO-C223,972.53,All Star,27214775-242,PObatch-1379,No Brand,Led Screen,2
Led Screen 15.6 30 Pins Thin Bezel HD,SEBEZ003,1396.45,All Star,85373308-24,PObatch-648,No Brand,Led Screen,2
Led Screen 15.6 40 Pins Slim FHD,,3036.52,All Star,48957734-10,LPO004,No Brand,Led Screen,2
Led Screen 15.6 30 Pins Slim FHD,LPO-C31,1497.15,All Star,21380848-18,LPO048,No Brand,Led Screen,2
Led Screen 15.6 30 Pins Slim FHD,LPO-C31,1497.15,All Star,21380848-25,LPO048,No Brand,Led Screen,2
,Old Stock,,,55246203-26,,HP,Laptop Charger,2
,,,,17414596-61,,HP,Laptop Charger,2
,,,,81505285-30,,LENOVO,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,163.37,Liz,6570410-1107,PObatch-427,Acer,Laptop Charger,2
,,,,52080463-230,,LENOVO,Laptop Charger,2
Laptop Keyboard Lenovo 310-15,,500.00,Imports,92891361-1,HQBUFF003,Lenovo,Laptop Keyboard,2
,PH929,,,13930876-2,,ACER,Laptop Keyboard,2
Laptop Keyboard Acer A314-41,TC1007,225.87,Imports,64715197-15,HQBUFF003,Acer,Laptop Keyboard,2
,TC1050,,,16800859-17,,Acer,Laptop Keyboard,2
Laptop Keyboard HP 840 G3,,550.00,Jst,35583551-20,PObatch-67,HP,Laptop Keyboard,2
,,,,06350916-1,,Dell,Laptop Keyboard,2
,,,,23425789-17,,ASUS,Laptop Keyboard,2
,PH810,,,97408121-98,,NO BRAND,Led Screen,2
,PH810,,,97408121-99,,NO BRAND,Led Screen,2
,PH810,,,97408121-97,,NO BRAND,Led Screen,2
,PH810,,,97408121-96,,NO BRAND,Led Screen,2
,PH810,,,97408121-100,,NO BRAND,Led Screen,2
,PH810,,,97408121-85,,NO BRAND,Led Screen,2
,PH810,,,97408121-84,,NO BRAND,Led Screen,2
,PH810,,,97408121-83,,NO BRAND,Led Screen,2
,PH810,,,97408121-82,,NO BRAND,Led Screen,2
,PH810,,,97408121-81,,NO BRAND,Led Screen,2
,PH810,,,97408121-72,,NO BRAND,Led Screen,2
,PH810,,,97408121-73,,NO BRAND,Led Screen,2
,PH810,,,97408121-74,,NO BRAND,Led Screen,2
,PH810,,,97408121-71,,NO BRAND,Led Screen,2
,PH810,,,97408121-75,,NO BRAND,Led Screen,2
Laptop Charger Dell 19.5V 3.34A Circle Pin,,163.68,Liz,1960697-42,PObatch-373,Dell,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Blue Pin,TC1075,189.38,Liz,HP333B-245,PObatch-1229,HP,Laptop Charger,2
Laptop Charger Sony 10.5V 3.8A Yellow Tip,TC1075,175.53,Liz,SO38YT-153,PObatch-1024,SONY,Laptop Charger,2
Laptop Charger Dell 19.5V 3.34A Circle Pin,,163.68,Liz,1960697-47,PObatch-373,Dell,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-328,LPO046,Acer,Laptop Charger,2
Laptop Charger Asus 19V 1.75A Small Pin Original,TC001,356.80,Liz,51360405-28,HQBUFF11,ASUS,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,158.22,Liz,5910346-496,PObatch-373,HP,Laptop Charger,2
Laptop Charger HP 3.33A Circle Pin,Old Stock,175.97,Liz,21967053-13,PObatch-427,HP,Laptop Charger,2
Laptop Charger Toshiba 4.74A Common Pin,,183.35,Liz,80699512-34,LPO004,Toshiba,Laptop Charger,2
Laptop Charger Asus 65W Type C Square,TC001,595.60,Liz,28435460-52,PObatch-1454,ASUS,Laptop Charger,2
Laptop Charger Asus 3.42A Common Pin Original,LPO-C48,332.73,Liz,06550979-39,LPO001,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-584,GH001,Acer,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin,,141.86,Liz,9010398-75,PObatch-373,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-819,GH001,Acer,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,TC1075,175.53,Liz,AC342M-1266,PObatch-1231,Acer,Laptop Charger,2
